Gold	Predictions	Probabilities
eastern europe	[17]	[1.0]	2uIbMxqZgjR1YvCd5Bwrpw
balkan	[10]	[0.5040491819381714]	-l2lcSgjgFrdHqEBDeZ-0A
balkan	[14]	[0.9988141059875488]	Wfhps2Ba5LtQsv5V04wi6w
eastern europe	[17]	[0.9963967204093933]	sMoO6829BNExwkpkYnIryw
balkan	[4]	[1.0]	1NJXU8FFzX52VI4EOHTfbA
balkan	[0]	[0.9999995231628418]	JNFsafUFSGAUzUksAWYikw
eastern europe	[17]	[0.97139972448349]	I7LK02rokAAqU2-OFq9rLg
eastern europe	[5]	[0.6306849122047424]	i-Mlw7jBmYymRWFAWgotSw
eastern europe	[8]	[0.999901294708252]	cGtyRSaoTppEzruLzyVlhQ
western europe	[10]	[0.9556165933609009]	5FNy8HVp5KxTHj88p4874g
eastern europe	[3]	[0.9990473389625549]	netGlscyk00ehfRWpyytkA
eastern europe	[10]	[1.0]	8sNWuiEcWI8ylHhnZMm94Q
eastern europe	[17]	[0.9997721314430237]	cVl4Nt5C1-1d30BatvNTtg
eastern europe	[14]	[0.7970882654190063]	XITeyyM2AnhPvobueKTtNg
eastern europe	[17]	[0.9733485579490662]	1QQbDW57o8_uo9f8POMBaQ
eastern europe	[17]	[0.9998568296432495]	aDQnHq8WEwSmmFh9voidLQ
eastern europe	[8]	[0.9814950823783875]	Z5dmgtMmrs1FRSj61BIolg
eastern europe	[8]	[0.9941602945327759]	dAHGB8Qt6hrVqtAYSjGCkA
eastern europe	[17]	[0.9999531507492065]	Y5uexIYEgMVfdawtCeuj8g
balkan	[12]	[0.9998422861099243]	EkuU-K0IVi-sv6y4d5evoA
eastern europe	[17]	[0.9996519088745117]	953QuXp7ZgKaX1XzA99u6g
balkan	[17]	[0.6778156161308289]	Dsbz6wFwQGy96Qbg3FxNBw
south east asia	[12]	[0.9999984502792358]	ib_a6SOLcpvTVDblaAML1w
south east asia	[12]	[0.7449696063995361]	lLhGdYFA6CTPELYKSdm_JA
asia	[10]	[0.9953364729881287]	XoDD7SUSglvafSthhlZIYw
south east asia	[0]	[0.9144269227981567]	ZIAiPvmiVlJsfZZpKeyZpw
south east asia	[0]	[1.0]	XK4PbeylkhfcDQCwKROcVg
south asia	[10]	[0.6234625577926636]	kIWXfqKpX6IrSO-oj0S0Hg
south east asia	[0]	[1.0]	w8M0yPA3SGXwr4iQlwNUFg
south east asia	[10]	[0.8738580942153931]	3KsiNQqFYmJD67lEvA1X-A
asia	[0]	[1.0]	2OQFI5powjXak00RVpgx3Q
south east asia	[0]	[1.0]	fv5Vz7t34vLIMiBieiXfIQ
south east asia	[12]	[1.0]	c7o41JCcSdgnXFiHJ9EEOw
south east asia	[0]	[1.0]	1XF-OIYZLa9CGPrOHr_SPg
south east asia	[6]	[0.5235317349433899]	AHh8ox7LBBNc6D7oseaXTA
south asia	[0]	[1.0]	6_8mFrLlkwMJPNq_v82yZg
south east asia	[15]	[0.9999866485595703]	-yKU-uyIVkjYyLrVqddorA
south east asia	[6]	[0.9957689046859741]	qrD11vLArE805h1k-x1ABg
south east asia	[10]	[1.0]	2B9rd31XXZqFnKoy5P5ZYA
south east asia	[17]	[0.9967490434646606]	z8lWY9Vh6BZixulNecXZhg
south east asia	[12]	[1.0]	1748aBJKpx71xTCnfgsDtQ
south east asia	[15]	[0.9699899554252625]	0SHnyzRC6czDJr38tRPcqw
south east asia	[1]	[0.8654170632362366]	XnKOLwXKMZTfX6frYVSSDg
south east asia	[0]	[0.8656824827194214]	5xnKoA9p8-VzhO2MFtLRrQ
south east asia	[0]	[0.9999998807907104]	-O4stPkcZNt6xgEBbT3khg
south asia	[17]	[0.829766571521759]	4NfIQIVOAFZ2_e-HHTcmtw
south east asia	[0]	[1.0]	8WpI3K6VOdhU6lRX5P5eTg
south east asia	[12]	[1.0]	c5CFfK3uMFii1T-rYYHabQ
south east asia	[12]	[1.0]	5Z7GmmeTYYdlRFrcSK3BEQ
south east asia	[12]	[0.6481874585151672]	hh9-wPaxrkSrj5QuGq7GZA
south east asia	[0]	[0.9999934434890747]	6uSFpp-5GdjTfjAWiFaPj7
south east asia	[12]	[1.0]	lMPRZVpgRRk5t5cIrlqV1g
south east asia	[0]	[0.9985262155532837]	4VhdnYn-RNibyN3KqZuuyQ
south east asia	[6]	[1.0]	VoqnwRh5C4ZSNV-jdG2gfg
south asia	[0]	[0.8835660815238953]	TE4QvRUxSNdAERrxoVfhNg
south east asia	[12]	[0.9999995231628418]	CDphz4rfCCNaIKptlOj32g
south east asia	[12]	[0.9999998807907104]	b8w3xhG9Jj91y8_KmClZgA
south east asia	[15]	[0.9464208483695984]	2nSlxeEfFvh37k5EqTaCog
south east asia	[12]	[0.9338334202766418]	gmvpcLv62dO0MyW5aaZpZQ
asia	[0]	[0.6488023400306702]	3j808Xnabcm6NLolGMNP6A
south east asia	[0]	[1.0]	IlWm8edg6Lw5rGA-CPhkUQ
south east asia	[0]	[1.0]	EqTyjt3qbU5N79jrn_2Wfg
asia	[12]	[0.9999696016311646]	6arRdzhUAf6NRRs8wPF8Mg
south east asia	[0]	[0.9982983469963074]	UBzZbQpABvddBFzH95mNCg
south asia	[12]	[0.9999997615814209]	EYi2iTNDhU61Catg3WlEUg
south asia	[0]	[0.9999994039535522]	e_fTUE4i_mPsLPJYYSQqUg
caribbean	[12]	[1.0]	AvvRy_oBra0KsNoYL0FhKw
south east asia	[12]	[1.0]	42huMapIEKM1FQkU73VC7w
east asia	[0]	[1.0]	bTfyDh6awUc4WgSFuka0ZQ
south east asia	[0]	[0.9999997615814209]	0Gqu2ZXiXfGEPDCqrzMACQ
asia	[0]	[1.0]	U7braepvFtgf6Gwv1siyBA
asia	[1]	[0.9618080258369446]	r2g_cq9pjY853-y5_-Q-Qw
asia	[12]	[0.9914515614509583]	YB8a_rvIZoIAaKoB_ZVKxw
south east asia	[15]	[0.7891160249710083]	bfkb2LnDhbAxVKU60xECaA
south east asia	[0]	[0.9979491829872131]	4Ibh4tMViKa64u7beoY_AQ
south east asia	[12]	[1.0]	zcbYgQy6SFHLrvIOWxEm-A
south east asia	[12]	[0.9999699592590332]	BmE_Wq_rQ3jwsndBTcx60p
south east asia	[12]	[0.9969032406806946]	Zb_7AcX-5iEeQ407EDC6Ow
south east asia	[8]	[0.8587838411331177]	533fz39Aa2uHujrNYxtkQA
south east asia	[0]	[1.0]	Wu8E5XBP0x2qyi49Ro9rtA
south east asia	[15]	[0.9999994039535522]	gqrlZJIl12fSghi305Qr1w
south asia	[12]	[0.6224162578582764]	9isPgT-9QD9W5uHue8uA7w
south east asia	[0]	[1.0]	EFtoCaGa6ONH9u8lKN6qTw
south east asia	[0]	[1.0]	UgLnAsM1wXYCZTv0Ylf6Tg
asia	[12]	[0.6578441262245178]	sfTwPoJliWHf6fMyGeVdfA
south east asia	[10]	[1.0]	VgihX9jk9yA1gYDa942yXw
asia	[12]	[0.9999983310699463]	_fipJagWOA_jiksZbvkB2g
asia	[1]	[0.6512078642845154]	3atYxieVumwYVYbGDdhRIw
south east asia	[0]	[1.0]	SeJQ6xSqqmTV9ATRzwouFQ
east asia	[10]	[0.9319924712181091]	TnkESTVzcJbe25v93_kT5Q
asia	[0]	[0.760535717010498]	f5XLGGBCHgg9Uf7An3490A
south east asia	[0]	[0.9226524233818054]	hDBpknbtqbFxbkuVcudEow
south east asia	[0]	[0.798317015171051]	hcry_e8YXpVs1xFdox26og
south asia	[0]	[0.9999794960021973]	_W6QaBAaA1n7wBCHSF2Lnw
south east asia	[12]	[1.0]	iPefqd7NBXf6rsYwTI-VTg
asia	[0]	[0.9999961853027344]	VnDkhVd2vBz4JJnXhF1qtg
south east asia	[12]	[0.9999990463256836]	X9cKbCqvJ0Yw2O4bt19Fiw
asia	[12]	[0.9999998807907104]	xqOn6OfZzItcFwq04Y1Enw
south east asia	[6]	[0.9988598823547363]	Xm621G92zw8HXo_Z5MVgQg
south east asia	[12]	[0.9999676942825317]	sYVUo7RKyNZMlYxFaygAxw
south east asia	[12]	[0.6713689565658569]	-vB6uRdz8s0JX8aYML8HXg
south east asia	[0]	[0.9993453621864319]	ljY7CiO1m5ApXZ8pbUeAXQ
south east asia	[1]	[1.0]	_-KUs8ZzVf_ehVCez7RArA
asia	[0]	[1.0]	kC3fL-M_fcq_UTR8CpRYZw
asia	[12]	[0.9998428821563721]	B5oIrtl8frU_yuE9U3f-yQ
south east asia	[10]	[0.9999978542327881]	vhw9qpU6vblGYGWNtrhQmg
south east asia	[1]	[1.0]	i1c0y8zenZFIrHrlI9GBsw
south east asia	[12]	[1.0]	ayL9Pp0uNAI2gx7VJEedcp
south east asia	[6]	[0.9994589686393738]	7LlIa2ebn-ypDbTIiRxsBw
south east asia	[12]	[1.0]	e411FlUvClPWN-oy6pfIMF
asia	[1]	[0.9999895095825195]	HX-nLhogwhawAuE7a3IJlQ
south east asia	[1]	[0.9834913611412048]	3WeHXTxSPa77zrDhY0tAcg
south east asia	[12]	[0.9999992847442627]	DfpcQHK-QcKMgrJUwgfPMA
south east asia	[0]	[0.9999865293502808]	C7ypN-YMwsb74SSllLuGSw
south east asia	[12]	[0.7185972929000854]	oH9-KPI3qYT0N1eMaizUHg
south east asia	[15]	[0.9901506900787354]	aZwKnBYDdsCGRqGXz5oRhA
south east asia	[0]	[1.0]	9Lb_euSoL_FhcizuadFXNA
south east asia	[0]	[1.0]	msdKQwR69WrnUaOnU997gQ
south east asia	[0]	[0.9999998807907104]	rdvP-t7C0mG7CauTuxS9Pg
asia	[0]	[1.0]	ZZ3ygd2YU2UgW6RR_7NN9g
south east asia	[0]	[0.9999909400939941]	sJqTkyAwY3tsUyDjrlqAmg
south east asia	[12]	[1.0]	nl9vD4jKLuBVjRAs-ohbCw
southern europe	[9]	[0.5451364517211914]	Da1jRTVvE4pREZRzLEwTJg
southern europe	[0]	[1.0]	UFT7BOkJKk50p7KZREEjiA
southern europe	[7]	[1.0]	BOPezp0e_eKWEjiy7R10sA
southern europe	[7]	[1.0]	sE0tcB5EIEGuPjgm1kkgLQ
north africa	[7]	[0.999993085861206]	bv5Sox61mMnwVqWeleE6Qg
southern europe	[7]	[1.0]	gri2_3N2EDB0VuJG8fEU6A
caribbean	[7]	[0.9996397495269775]	eGj0DQSHXyMlOeyE0Ml2Mg
southern europe	[7]	[1.0]	VhmHsQS6lQjOYK5S222Gaw
southern europe	[7]	[0.9952220320701599]	oHw6tclaeeV6yGS2UvMsvw
southern europe	[7]	[1.0]	_DemQpPq6Io5x48n2VrZGw
southern europe	[7]	[1.0]	kq8xH4JU7qCLzXc-KfIgpw
southern europe	[0]	[1.0]	Yg6-KIHRNBX3KGr00qoUjg
balkan	[0]	[0.9999970197677612]	EJ_d96gt_Oi5MkDNaXkWMw
southern europe	[7]	[1.0]	T2MDBLppaLDQ0Yza5ZkfnQ
southern europe	[7]	[1.0]	X5dyOWBNpV6FZxK8CYyeHQ
southern europe	[7]	[1.0]	JA4rT8WnvqU5a5kZLWUqnw
north africa	[9]	[0.9213635921478271]	sfxGYxisF1boSNnmZpnd6Q
southern europe	[7]	[0.7753018736839294]	UQBpnjXafUtRFa2phy-tKw
southern europe	[0]	[1.0]	haPv10TJgog3qxYg4iXsDQ
southern europe	[7]	[1.0]	T95HCemndvAGFdzyMG6hng
north africa	[7]	[1.0]	mfJvo-Qk2LIs2If9tSKMRg
north africa	[7]	[1.0]	xATRun2n1TJt_akXlKBlcg
south america	[7]	[1.0]	wG0dIIqi17DO5RiX-B_hJA
north africa	[7]	[0.7308485507965088]	mgCgHs2g9t1fxc75cU9iaw
southern europe	[7]	[0.8248326182365417]	WR_SFUMy4lSu50FSVVGPUA
southern europe	[12]	[1.0]	o53PTow_ksHSm9uhfxK8yw
southern europe	[7]	[0.9713346362113953]	I1L6wOJukxYKcPZ45XJQ9A
southern europe	[7]	[1.0]	9WN6yeElcV24fou-Xzoq4A
southern europe	[7]	[1.0]	AP4jvbyi0OILlBR-NHwbNA
southern europe	[7]	[1.0]	EStTP01MCjTUqqH4DTHZKQ
southern europe	[7]	[1.0]	1HT3ho6b-zjkjy5quKKC_A
southern europe	[7]	[1.0]	yrqkPmRSFct87OfIFMvHzQ
southern europe	[12]	[0.9999939203262329]	iihczolpaNMIgvsZt4eNFg
southern europe	[7]	[1.0]	J-D4361Rug0fzQ9fR6Oo_Q
southern europe	[7]	[1.0]	6l3mJcbHTmChG0p25Cgslg
southern europe	[7]	[1.0]	m8BeJaURQ2o3eh9L3zFvqw
southern europe	[7]	[1.0]	yn6v1EptFvj70tgpi9gAhQ
eastern europe	[10]	[1.0]	-HZBF24yr66aN5bRfdNN3g
southern europe	[7]	[1.0]	ivqCa7az0nijO8EnS5FBIg
southern europe	[7]	[1.0]	dUensjO3r-nUXvKn0bIsIQ
southern europe	[7]	[1.0]	8XsSx142YfmxLxI8bZhUCw
balkan	[0]	[0.9582065939903259]	_YyPewq0_iQHbIZL60t6bQ
southern europe	[0]	[0.9999667406082153]	lDipQi_ouqSLdpy_g0ZDqA
southern europe	[7]	[1.0]	cOmXKiyr1EXFxmUKgT-Ecw
northern europe	[12]	[0.9996187686920166]	-O6yheuwA78guQiqc_mcOQ
southern europe	[7]	[0.9999834299087524]	yZ587Bucy8uW8kB3Mdb6Eg
southern europe	[7]	[1.0]	EKkVKe7SuzavKqQuqj6-sw
southern europe	[7]	[1.0]	y33sCZTFxenaymOLO4FzLw
balkan	[10]	[1.0]	1H8j6f0canSTedO5_DAtxg
southern europe	[7]	[1.0]	cow0qPASNBqZlbV8hwxKtQ
southern europe	[7]	[1.0]	ysUD90r-poWqkoeoEQxEfQ
balkan	[7]	[1.0]	igJD8GN8IYC6gK_5Kbfs6w
southern europe	[7]	[1.0]	4amHBkK8JXQRXY7wco9TFg
southern europe	[7]	[1.0]	7j0kApv6tdU60lXQnCdhig
southern europe	[7]	[1.0]	3g4Q0j6TS60gzDEqAnVJ6w
southern europe	[7]	[1.0]	oFaQUzvwKKRzjn4UzUW7WA
southern europe	[7]	[1.0]	ZDs6kdmgDe3tGd_VzJ5Vwg
southern europe	[7]	[1.0]	Wj-AkqpLpdfmykide_oB4g
southern europe	[7]	[1.0]	1b4XUtq2mVfjxZF3m02new
southern europe	[0]	[0.9998642206192017]	iRPCZguZxfyhT9kjPd0ikg
southern europe	[7]	[1.0]	yFLkaI8MMJPlzqEGP3bQWw
southern europe	[7]	[1.0]	xNPFFkEZB1nsAi1DqQu2tw
southern europe	[7]	[1.0]	cDLqbglS3Drunt5p6niwbA
balkan	[12]	[0.7264559268951416]	n_1LvXCyUeuJBqtQHAkeIw
north africa	[7]	[1.0]	C7jqsidt-f5E8pIqwMt2fA
southern europe	[7]	[1.0]	iQsEPE6l-LGK8UDu3xEIZg
southern europe	[7]	[1.0]	DRgtQhPuJ_P9suVkGNFprg
southern europe	[7]	[1.0]	o5XAJJVzkMt76vfi-1PHgg
north africa	[0]	[1.0]	CLtjkb1GFzcPjTAhWJNKEg
southern europe	[7]	[1.0]	C5EQoi65BDnMBE0TmsyGvg
southern europe	[7]	[1.0]	awuyjTCqYKCQswpzJsLrfQ
latin america	[9]	[0.9999454021453857]	-oE_ZADtv0EzT7JQR-bCkQ
east asia	[7]	[0.3446867763996124]	z4_cly_etjaEc7bxMF8OZQ
southern europe	[7]	[1.0]	_9bcPIbhlEv6woRZC-W95w
southern europe	[7]	[1.0]	_mXmOK4BJtRW0JohtzN9gw
southern europe	[7]	[1.0]	d0q-FXQSf0QcImZbx97X4w
southern europe	[7]	[1.0]	s63W51DeTo34PU3i5Amocg
balkan	[0]	[1.0]	z_6I0h6r5U2_I4kdqe4hLg
southern europe	[7]	[0.9798868894577026]	eGCMkRZ7eQasB9WcZ9CXmA
southern europe	[7]	[1.0]	5om2ONRZt1trq0HtSji5Qg
southern europe	[7]	[1.0]	Z8gYCS0d3BNO7ED1zqVhyQ
southern europe	[7]	[1.0]	n071IeZIBtgUmc3hnMEofw
western europe	[17]	[1.0]	AMONAUq-7FzzhL-3LH3Ydw
southern europe	[7]	[1.0]	WkEYo1vBKsB7bDMkxLrAbg
southern europe	[7]	[1.0]	d9RJOt4xJ6cblZ004yrL-w
southern europe	[0]	[0.999997615814209]	7XPD9ih9eApGY1UfmlSFdQ
southern europe	[7]	[1.0]	X0EFamulDEiuUaexNBUeEA
balkan	[3]	[0.9966259002685547]	V_rApjF3qZhPnwOsyrZJog
balkan	[12]	[0.9999858140945435]	0nogyunA2OW52Bsgx9J_tA
southern europe	[7]	[1.0]	Id43w9VPXkVLzJdELYfLbw
southern africa	[7]	[0.9995777010917664]	rhV0CFgxFBDGZXVdWVq6-w
southern europe	[7]	[1.0]	UgaUNzihRqUmCeFnBPgZmw
central america	[7]	[0.999953031539917]	bDP33yhtVZKkO7iDLLSo4Q
southern europe	[7]	[0.9075608849525452]	jmWOLFqojBU0X8ooMbcnLQ
north africa	[7]	[1.0]	fm5slkOms6tNpGE9TUhnTg
balkan	[0]	[0.8469578623771667]	EPbgxn9gabK8gF933oRV8Q
southern europe	[7]	[1.0]	wCUMbW-zv_LbyQ5M5nDzVg
southern europe	[7]	[1.0]	B6TOCyhskFZuQ_CyOhzkpw
eastern europe	[10]	[1.0]	wPStLcsy6VdYz4MkmWZjFw
southern europe	[7]	[1.0]	_CkVhXHMvsTuy2NcqrBajg
caribbean	[10]	[0.6305344700813293]	fe_vR52cyNrFTSoZDTcDCQ
central america	[6]	[0.999875545501709]	9Byu34yxg43Wn-TaN_gJYg
caribbean	[12]	[0.983729898929596]	BuuFym_vvjOZlmvx5JRvBA
caribbean	[12]	[0.9999731779098511]	lRkDTsliXTBG_G243dZSpQ
central america	[15]	[1.0]	Cyp8sANoGSBeHKgewWiR_g
oceania	[15]	[0.9979596138000488]	3_L3rcyk1bKjVUupFzqJyQ
caribbean	[0]	[1.0]	gtHHzJEPgdAurM_goA29jw
caribbean	[0]	[1.0]	2WNIxpsZUEqIwumnAAWtgA
sub-saharan africa	[1]	[0.9999516010284424]	zbK5QoFP290XTtSY4qvedA
caribbean	[10]	[0.9999033212661743]	06J7tPe8bKSZKT5wKQgFQw
sub-saharan africa	[6]	[0.7493096590042114]	x9LAC4UbVmVDw7G82A6uqQ
central africa	[15]	[0.9999992847442627]	Ep3tQBFrrV2mAVvpIf_PQg
west africa	[10]	[0.9999992847442627]	9haGTXfBL3Z0pRzSY5DXKA
caribbean	[15]	[0.9980225563049316]	8YZUyIW8b-0Mj8AFHT21yA
caribbean	[0]	[1.0]	WYni12svgJRzX-f75A3f6A
caribbean	[0]	[1.0]	l7hcT4INmx_THRlQWQa5NA
caribbean	[10]	[0.9996325969696045]	max6tbbetrkXNJEyArGJiw
central america	[15]	[0.7311747074127197]	lvV-38uV2_6tFqL-hcCkEQ
caribbean	[6]	[0.8471831679344177]	qpTjXZyWro8_2ZgNvRg6Mg
micronesia	[6]	[0.9710379242897034]	-ysOUP2pjMFEoD6cV_MENw
caribbean	[6]	[0.8430106043815613]	XXapiFFPT051MgANMr8FXw
caribbean	[6]	[0.9999796152114868]	SbyCINRG5Ad2JS1mte--yA
micronesia	[12]	[0.5288441777229309]	AcipO0D-Fxto-MxqCW-5qQ
caribbean	[15]	[0.9996241331100464]	myABf2nLZvBHnEV2WBAnYQ
caribbean	[12]	[0.9996367692947388]	1EHBoVvGsQRFBF0ecp4j5g
southern europe	[0]	[1.0]	-Kv44XpsvF5isRNcuP8bqg
caribbean	[12]	[0.9999997615814209]	UOuq7qdHyZD2CbVCngtNRA
caribbean	[12]	[0.9018715023994446]	BTmoovuDjPoTlgOGljUpag
caribbean	[10]	[0.9988002777099609]	-OeR3Nb6i_YMUfCKbRhnlA
caribbean	[6]	[0.9998031258583069]	IfKxTO4zO5pe6bV2iDWJsg
caribbean	[6]	[0.9815847873687744]	2HZQceMdS7f_BtRqdeqF4g
central america	[10]	[0.9997403025627136]	dPzzaQjlDR5syq2lpmI0qQ
caribbean	[12]	[0.999997615814209]	UVpD3sFIFmlOn1zLTx1TqA
caribbean	[0]	[0.9998937845230103]	fF3rohq2MeXBs2z0gRfN0g
caribbean	[12]	[0.9998884201049805]	YHoKWlxgIOio8SFlYn3xdQ
southern africa	[15]	[0.653480589389801]	wBSeISwKSpAxZw2edCj0rg
caribbean	[0]	[0.999995231628418]	cQn7mZjfKd6x-V1tq3-iTg
central america	[15]	[0.7311747074127197]	ZFb9Q2Z_QKabyMnoDXkwdw
caribbean	[12]	[0.9808690547943115]	k-tcYw6MGEFAhqO142Ujcw
caribbean	[12]	[0.5500860214233398]	XrZbA75UXCBSG17wTBTdpQ
caribbean	[12]	[1.0]	T6HFSTEto2Jdz_vKqiRhmw
west africa	[0]	[1.0]	cx9y2r2G-YJSMipH8PreNA
west africa	[0]	[1.0]	fG15P_dcYLGZgaW6nyF7xg
micronesia	[6]	[0.9824914336204529]	hwrzx373kQJRJAMUvs7QYw
caribbean	[10]	[0.8361943364143372]	ynNpyB__0gTBvEHrlfjirQ
caribbean	[7]	[0.9999953508377075]	2pWKJ_sG17GaFoWwgv4vSQ
central america	[10]	[0.9833762049674988]	Ivd98s2Y0qNktby7iBi-ng
central america	[0]	[0.9999511241912842]	gXoF6nrFYcvosMUoG2gVNw
caribbean	[12]	[0.9513646960258484]	sMVOl4IjTkRWGmCvCbUfqw
caribbean	[9]	[0.7857956886291504]	sdsAkXq4EzFTsv1KHt6V6A
caribbean	[0]	[0.930441677570343]	hP2faTqaUqarC8AH2_9AyA
south east asia	[0]	[0.9499621987342834]	i6YHPpDyht24P4QCkuz1hg
caribbean	[15]	[0.9996241331100464]	oP6_rQg1XFC0vXMY_gaihg
caribbean	[12]	[1.0]	_CG6DEDtbs-ZC7sYU9emOw
caribbean	[6]	[0.9996421337127686]	YfESOyWtMl1gVGpgIO_L2A
caribbean	[10]	[0.9996325969696045]	8-beVbUzxZlhTHASSqWqmw
central africa	[10]	[0.9433199763298035]	BNV3WvlOSWCHbUh3c2leqg
caribbean	[14]	[0.8535858392715454]	1mlpYVcXQPGsZT7Qo3BLEg
caribbean	[15]	[0.9789918065071106]	VAivhc-oCpzM1YQkJlBCPg
africa	[10]	[0.9999963045120239]	bqNAxg4mX_xGLgyov30TSg
sub-saharan africa	[10]	[0.8413854837417603]	sQxPzMX26yKGZIDQPnbVEg
caribbean	[12]	[0.842581033706665]	gXTIyv85Pi4npc2mLmOORQ
central america	[7]	[0.9681798219680786]	ANeUpdRGxnrSG_tD95nc1g
micronesia	[12]	[0.5288441777229309]	dCmAw7mu1qRV428pCIKDMA
caribbean	[12]	[1.0]	vEn8nRwTZPirLp6fuvhj8w
central america	[9]	[0.9925743341445923]	jIZJyH2BHD1UyGHgqggT3g
caribbean	[15]	[0.9784396290779114]	y6OcDnUG_BnsYewmaUXIsQ
caribbean	[12]	[0.9449077844619751]	De-C4RtwTiqfbQMqh_RxKw
micronesia	[6]	[0.6474419236183167]	7lTEJeOKzmLRyXFctqSQIg
caribbean	[10]	[0.7395853400230408]	ISForSwlSrj5Dg0831C6lA
caribbean	[12]	[0.6890263557434082]	7cnbpkv-vnmEcOv6-7a_mQ
central america	[6]	[0.9477798342704773]	AT9y-YyyU6_tx9I0SHyFrg
caribbean	[12]	[0.9398548603057861]	-CIXSpA6G6GymqsbxzwR6g
caribbean	[12]	[1.0]	aSVS6UkQUslO4asOvNA9QA
sub-saharan africa	[10]	[0.9999997615814209]	V9-7NDfvdeo_FsJKOYwRYA
caribbean	[0]	[0.9957621693611145]	XDYOaghIFCXLwwNRS4sD8w
caribbean	[6]	[0.9960733652114868]	ZRI__hgwc7bSiBiotn1GJA
central america	[15]	[0.9999731779098511]	8TLE5hwVxY4K49_Zy3M5og
central america	[19]	[0.9569404721260071]	86dcxodm9UXNy5SZODWGMQ
caribbean	[10]	[0.9982247948646545]	fiVKv9Hg6voeIx4BYNQdwg
caribbean	[12]	[0.6890263557434082]	g0xBdoaGDKbCi2I170uB-Q
caribbean	[10]	[1.0]	1Ha_T2yJYDeYWv2IV0vRZg
micronesia	[19]	[0.5615065693855286]	XBYHF0obsAMHoVRyTagbFw
central america	[0]	[0.9999998807907104]	Y_RWFKbeQT_SRllPnaBBtQ
central america	[15]	[0.9839528203010559]	x2BfLN0mZIv8OWFh00rp1A
caribbean	[6]	[0.8430106043815613]	xdPh7ODDYi5AwmC99HOD0w
caribbean	[12]	[1.0]	2Wxya3WQAI2x0nQnw8UE5Q
polynesia	[15]	[0.9982160925865173]	vHer5xF8yTfY455YwT6zjw
caribbean	[6]	[0.9078768491744995]	1TjrpeXYc6O8lLSO_fiDZg
caribbean	[7]	[0.94983971118927]	29OgGnRuKhf31UXg9m7_uQ
west africa	[10]	[0.9999862909317017]	zYtIpPhyqPD_VNv1UwcoeA
caribbean	[0]	[0.9999988079071045]	wlZU1KVXbTmVvoFPMv9F8Q
caribbean	[0]	[0.9999988079071045]	HtrLP7Y2f668MnPs9-T-IQ
central america	[19]	[0.995016872882843]	_HllXgxC_TKHq8SeEO0O8g
micronesia	[0]	[0.3902422785758972]	bAtKQQuEfV2nHKv9Q4PqVQ
micronesia	[12]	[1.0]	VeLfgTpwjHqg41JTA8ayeA
central africa	[10]	[1.0]	2OcX9XXSDSRaear3fdw2YA
caribbean	[19]	[0.9995586276054382]	jjJC_JeEjfnuLbWEZaW9ug
central america	[9]	[0.9962434768676758]	9nKbnAMmG8Y8s9PcNSx63A
central america	[12]	[0.966346800327301]	6506idW6WnHto_OhFP_iog
caribbean	[6]	[0.5326077342033386]	nLMSgaj7ioeyVPbNRD3uhw
central america	[10]	[0.9643793106079102]	5EdJiSk1Jfmj1eFW97frFg
central america	[12]	[0.999977707862854]	wpFEPRk_YLEHMUTzL3jL4g
central america	[14]	[0.9999456405639648]	AsL7kFzdjL36Q2T4hSHFyQ
south america	[0]	[1.0]	aWrVyq47rWuZVsfTsgU5GQ
oceania	[12]	[0.9999740123748779]	m2lKLcQmMBvXzTYi7sEkPw
central america	[6]	[0.8690580725669861]	x1BN16Kztpj5w_A_t19qUw
central america	[9]	[0.8615156412124634]	VdO21GZVzIkCjH4pFHsSwg
central america	[6]	[1.0]	Teq0nXguutXvNXx7OFJuYA
central america	[12]	[1.0]	vWj951UjdxktqN2_hG93sA
caribbean	[17]	[0.6212540864944458]	heIGj_P8XLC4AuVr2H9OQA
central america	[6]	[1.0]	h1JIvmPd3Dkw7fIw9dvGCw
caribbean	[6]	[0.9999997615814209]	CZf4nJkzwbo70RFcjnxW9g
caribbean	[14]	[0.9999936819076538]	w6GtjMWhNyayGUPXNvt3PA
central america	[6]	[0.9812598824501038]	enoISrTFXt2T5goGp_3WBw
central america	[17]	[0.8319656252861023]	05otJNrujLEk-JFuyrWRUg
south east asia	[12]	[1.0]	8BWfB_JjUij0Ul19y5s8yQ
far east asia	[12]	[0.8870885372161865]	W1Qaa1aYYdINKmBzJmhYRg
central america	[6]	[0.9999974966049194]	DF-rZM4e9xGSxdK9EVNyPw
caribbean	[0]	[0.9721618890762329]	mvfYcCkCRMPG4QuB-i_aPw
central america	[12]	[0.9999998807907104]	IWJVJHUUIDHJn6emtSEOqA
central america	[12]	[0.9999196529388428]	BiAhqHLTYR9BBJ2QmJt3Xw
south east asia	[15]	[0.9998881816864014]	mlN4e1uMp9ccuOihs9K4PQ
oceania	[6]	[0.9999772310256958]	fkWt59QfMyCIdPnQQRwjKQ
caribbean	[7]	[0.7464656829833984]	AsDbdO_dz1XmrOyz28xrSQ
central america	[10]	[0.9309747815132141]	xv3TkAXC6eWyY4i2fQN_tw
south east asia	[6]	[1.0]	EnO0AewWVysc59Q1ROpGaA
south east asia	[10]	[0.9999966621398926]	EHx0lMj8EdZXmgSvutk70A
central america	[17]	[0.9365580677986145]	IH2JXBXjdCtEakOanL1aww
